source_record_key,source_id,source_row_number,category_raw,category_normalized,canonical_category_family,category_mapping_status,product_name_raw,location_raw,price_raw,price_idr,price_parse_status,overall_rating_raw,product_overall_rating,overall_rating_parse_status,number_sold_raw,number_sold_value,number_sold_semantics,number_sold_parse_status,total_review_raw,total_review_value,total_review_parse_status,customer_rating,review_text_raw,review_text_normalized_match,sentiment_label_raw,emotion_label_raw,rating_sentiment_consistency,cross_source_exact_overlap_flag,cross_source_normalized_overlap_flag,cross_source_near_duplicate_candidate_flag
6cf9807b3514fe8572eb25a9c61e0d4044b3271cac22d67d7eb101b488971457,SRC_PRDECT_ID_V1,2056,Sport,sport,,UNMAPPED,Extreme Fishing Pen Pancingan Pena Mini Saku Portable,Kota Tangerang,64900,,MISSING,4.7,4.7,EXACT,2228,2228,EXACT,EXACT,276,276,EXACT,3,Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,ada kekecewaan ketika lihat brg datangaq pikir barang beda dgn fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannyalihat fto komentar smua typenya sma tp yg dikirim ke aq mlah beda,Negative,Sadness,CONSISTENT,False,False,False
8e4de178c3bfdc313947ae89c7a54d5f5ec35470214230022fb24bcd403e4034,SRC_PRDECT_ID_V1,2057,Sport,sport,,UNMAPPED,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,Jakarta Barat,16200,,MISSING,4.9,4.9,EXACT,6237,6237,EXACT,EXACT,758,758,EXACT,1,repon dan pengiriman lambat di luar estimasi,repon dan pengiriman lambat di luar estimasi,Negative,Sadness,CONSISTENT,False,False,True
4756a21ca64272c99ced5a98e0559e48cd000e5bb018c48a68f0f7adaa9dd94f,SRC_PRDECT_ID_V1,2058,Sport,sport,,UNMAPPED,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,Jakarta Barat,16200,,MISSING,4.9,4.9,EXACT,6237,6237,EXACT,EXACT,758,758,EXACT,1,pesan 2 dikirim 1. ga bisa komplain. karena ga ada video. sudah dikirim foto tetap gabisa. respon lama. baru sehari setelahnya minta no.resi. ga waktu hari pas komplain minta nomor resi. silahkan ambil 16rbu nya.,pesan 2 dikirim 1 ga bisa komplain karena ga ada video sudah dikirim foto tetap gabisa respon lama baru sehari setelahnya minta noresi ga waktu hari pas komplain minta nomor resi silahkan ambil 16rbu nya,Negative,Sadness,CONSISTENT,False,False,False
8e274d278b795c50a27c311f219a2261c42707389185f9c1cd3a1f2ae1176c42,SRC_PRDECT_ID_V1,2059,Sport,sport,,UNMAPPED,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,Jakarta Barat,16200,,MISSING,4.9,4.9,EXACT,6237,6237,EXACT,EXACT,758,758,EXACT,1,barang yg dikirim tidak ada dilist barang yg surah ditulis tapi dianggap ada. padahal yg bikinnlist penjual sendiri. dia yg menginkarin sendiri,barang yg dikirim tidak ada dilist barang yg surah ditulis tapi dianggap ada padahal yg bikinnlist penjual sendiri dia yg menginkarin sendiri,Negative,Sadness,CONSISTENT,False,False,True
2ba2fb5b429c64d804d9c16f2c56172e4f90b16092bfeda71510cea3292bd57e,SRC_PRDECT_ID_V1,2060,Sport,sport,,UNMAPPED,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,Kota Surabaya,64000,,MISSING,4.9,4.9,EXACT,8814,8814,EXACT,EXACT,4689,4689,EXACT,1,"kecewa sama seller dan toko nya.. beli produk flash sale tp malah stok kosong.. udah gitu kirim nya lama banget, seller nya jaka sembung lagi..",kecewa sama seller dan toko nya beli produk flash sale tp malah stok kosong udah gitu kirim nya lama banget seller nya jaka sembung lagi,Negative,Sadness,CONSISTENT,False,False,False
81374af68ba9601f835336946fca991590ae3f31a69fa9d70f6da8b47e670da7,SRC_PRDECT_ID_V1,2061,Sport,sport,,UNMAPPED,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,Kota Surabaya,64000,,MISSING,4.9,4.9,EXACT,8814,8814,EXACT,EXACT,4689,4689,EXACT,1,Kecewa aja sih sama kebijakan tokonya huhu,kecewa aja sih sama kebijakan tokonya huhu,Negative,Sadness,CONSISTENT,False,False,False
64ab12f85d872947ec4707fb24bace7d603931730234c4b0f7676211b2c3601f,SRC_PRDECT_ID_V1,2062,Sport,sport,,UNMAPPED,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,Kota Tangerang,5999,,MISSING,4.8,4.8,EXACT,6377,6377,EXACT,EXACT,1081,1081,EXACT,1,"mengecewakan tidak sesuai diskripsi panjangnya ternyata 30cm, di diskripsi 38-40cm, pesan 3 ps semuanya panjangnya 30 cm, ajuin komplain malah rugi di ongkir. Sial deh ??",mengecewakan tidak sesuai diskripsi panjangnya ternyata 30cm di diskripsi 3840cm pesan 3 ps semuanya panjangnya 30 cm ajuin komplain malah rugi di ongkir sial deh ,Negative,Sadness,CONSISTENT,False,False,True
fde9c45e699eaaf3d6414238a12f15971ca15a1659ed6325be1d71f6363c77af,SRC_PRDECT_ID_V1,2063,Sport,sport,,UNMAPPED,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,Kota Tangerang,5999,,MISSING,4.8,4.8,EXACT,6377,6377,EXACT,EXACT,1081,1081,EXACT,2,tdk sesuai,tdk sesuai,Negative,Sadness,CONSISTENT,False,False,False
2803e0c40aa26e582089c9cfff28ebcfe5701d3004ef7965104fb174e6baafcf,SRC_PRDECT_ID_V1,2064,Sport,sport,,UNMAPPED,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,Kota Tangerang,5999,,MISSING,4.8,4.8,EXACT,6377,6377,EXACT,EXACT,1081,1081,EXACT,3,tipis bgt kyk stocking??,tipis bgt kyk stocking,Negative,Sadness,CONSISTENT,False,False,False
4bedbf2bfcdb8021db3b3315b42c3d4dab1de24df64fe21b807cb09fd1bccc43,SRC_PRDECT_ID_V1,2065,Sport,sport,,UNMAPPED,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,Kota Tangerang,5999,,MISSING,4.8,4.8,EXACT,6377,6377,EXACT,EXACT,1081,1081,EXACT,3,"sedikit agak lama pengiriman nya, dan pengemasan plastiknya tipis",sedikit agak lama pengiriman nya dan pengemasan plastiknya tipis,Negative,Sadness,CONSISTENT,False,False,False
67a5947f25fc06bc8eb58fcc14ea9b802f0619ce33f87cdf6d973fc06e7b9690,SRC_PRDECT_ID_V1,2066,Sport,sport,,UNMAPPED,BAM Pengeras Aroma Tawar 100Gram,Kota Bekasi,5000,,MISSING,4.9,4.9,EXACT,8070,8070,EXACT,EXACT,1382,1382,EXACT,1,"umpanya GX jalan ,??????????",umpanya gx jalan ,Negative,Sadness,CONSISTENT,False,False,False
e717b3fe63feb627228de9e2b5132db1f1c0d1d46dc2891de1e8b41d013ea875,SRC_PRDECT_ID_V1,2067,Sport,sport,,UNMAPPED,BAM Pengeras Aroma Tawar 100Gram,Kota Bekasi,5000,,MISSING,4.9,4.9,EXACT,8070,8070,EXACT,EXACT,1382,1382,EXACT,1,"tidak sesuai dg yg saya mau, minta bam pengeras dikasih bam jagung???? tuh fotony kecewaaaaaaaaaa",tidak sesuai dg yg saya mau minta bam pengeras dikasih bam jagung tuh fotony kecewaaaaaaaaaa,Negative,Sadness,CONSISTENT,False,False,False
02e733f23c9c494d5ac6b2e10823d7b234c0d51a336af0209f5ebe458ab7b006,SRC_PRDECT_ID_V1,2068,Sport,sport,,UNMAPPED,BAM Pengeras Aroma Tawar 100Gram,Kota Bekasi,5000,,MISSING,4.9,4.9,EXACT,8070,8070,EXACT,EXACT,1382,1382,EXACT,1,gk di makan sama skali,gk di makan sama skali,Negative,Sadness,CONSISTENT,False,False,False
250ff9f8521806107b01cf967d7c18c7f617d591bef5639a3f19cec6fda93c4c,SRC_PRDECT_ID_V1,2069,Sport,sport,,UNMAPPED,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,Jakarta Timur,219000,,MISSING,4.9,4.9,EXACT,3380,3380,EXACT,EXACT,1903,1903,EXACT,1,Matras nya ada sobek,matras nya ada sobek,Negative,Sadness,CONSISTENT,False,False,False
95b6fdf649759ddf4cac841c0386b655136be25bd51151f359475aa1c0a525d2,SRC_PRDECT_ID_V1,2070,Sport,sport,,UNMAPPED,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,Jakarta Timur,219000,,MISSING,4.9,4.9,EXACT,3380,3380,EXACT,EXACT,1903,1903,EXACT,1,ada lubang di matras pas buka plastiknya,ada lubang di matras pas buka plastiknya,Negative,Sadness,CONSISTENT,False,False,False
069fef390e791788ab5012b1382de81eabc699e715c02f90308141c0d71d47d1,SRC_PRDECT_ID_V1,2071,Sport,sport,,UNMAPPED,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,Kota Depok,55000,,MISSING,4.7,4.7,EXACT,900,900,EXACT,EXACT,351,351,EXACT,1,"kaca depan banyak yg lecet, seperti barang retur d jual lagi.....",kaca depan banyak yg lecet seperti barang retur d jual lagi,Negative,Sadness,CONSISTENT,False,False,False
59ab82c154c6d885f0b83fe62e5065d9ff64edac0bc3bd41a6483bcdd37f43ef,SRC_PRDECT_ID_V1,2072,Sport,sport,,UNMAPPED,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,Kota Depok,55000,,MISSING,4.7,4.7,EXACT,900,900,EXACT,EXACT,351,351,EXACT,1,kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,kacamata sangat rentan dipakai sekali patah karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja sehingga mudah patah ,Negative,Sadness,CONSISTENT,False,False,False
004b1a9605426e10fb5eb6afcaa8c02ae04801f63fb87fb69dec054c5d36f091,SRC_PRDECT_ID_V1,2073,Sport,sport,,UNMAPPED,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,Kota Depok,55000,,MISSING,4.7,4.7,EXACT,900,900,EXACT,EXACT,351,351,EXACT,3,"apabila pesanan tidak tersedia, jangan kirim selain yg dipesan (walau hanya beda warna (saya mencari warna merah, dikirim warna biru). mengecewakan.",apabila pesanan tidak tersedia jangan kirim selain yg dipesan walau hanya beda warna saya mencari warna merah dikirim warna biru mengecewakan,Negative,Sadness,CONSISTENT,False,False,False
b9298e511a3f1487c7cda53e354e0e3593fd8764537c5993d4f959dfa33db524,SRC_PRDECT_ID_V1,2074,Sport,sport,,UNMAPPED,BASIC HEADBAND BLACK / BANDO HITAM PRIA WANITA / AKSESORIS OLAHRAGA,Jakarta Pusat,4900,,MISSING,4.9,4.9,EXACT,2806,2806,EXACT,EXACT,491,491,EXACT,1,mengecewakan,mengecewakan,Negative,Sadness,CONSISTENT,False,True,False
8841221ef1bb370f4211da00df4d6f69f47b4d3862882b965f118dfeb750a074,SRC_PRDECT_ID_V1,2075,Sport,sport,,UNMAPPED,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,Jakarta Utara,53500,,MISSING,4.9,4.9,EXACT,6367,6367,EXACT,EXACT,1048,1048,EXACT,1,pengait senter patahh sangt kecewaa,pengait senter patahh sangt kecewaa,Negative,Sadness,CONSISTENT,False,False,False
47e28b598df73cc4eb304e029122989c58d180b611148baad7b913512974f859,SRC_PRDECT_ID_V1,2076,Sport,sport,,UNMAPPED,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,Jakarta Utara,53500,,MISSING,4.9,4.9,EXACT,6367,6367,EXACT,EXACT,1048,1048,EXACT,1,"sangat kecewa baru buka dari kotaknya sudah ada pegangan karet kepalanya patah, ke dua saya mau ngecas batrai pengecasannya konslet untung tidak terjadi kebakaran, sangat2 kecewa berbelanja di sini",sangat kecewa baru buka dari kotaknya sudah ada pegangan karet kepalanya patah ke dua saya mau ngecas batrai pengecasannya konslet untung tidak terjadi kebakaran sangat2 kecewa berbelanja di sini,Negative,Sadness,CONSISTENT,False,False,False
24b462b1e9b8f7eaac551ad222c927c94d48c359811d839aeeb6428f92cca417,SRC_PRDECT_ID_V1,2077,Sport,sport,,UNMAPPED,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,Jakarta Utara,53500,,MISSING,4.9,4.9,EXACT,6367,6367,EXACT,EXACT,1048,1048,EXACT,1,kecewa kaca lampu yang kecil nya ga ad satu.......,kecewa kaca lampu yang kecil nya ga ad satu,Negative,Sadness,CONSISTENT,False,False,False
9d156b153424002be0bb0f2c1b3fdbf71d74a2d25d56d1432ff08168c6ad0100,SRC_PRDECT_ID_V1,2078,Sport,sport,,UNMAPPED,BAM Pengeras Aroma Tawar 100Gram,Kota Bekasi,5000,,MISSING,4.9,4.9,EXACT,8215,8215,EXACT,EXACT,1388,1388,EXACT,1,"tidak sesuai dg yg saya mau, minta bam pengeras dikasih bam jagung???? tuh fotony kecewaaaaaaaaaa",tidak sesuai dg yg saya mau minta bam pengeras dikasih bam jagung tuh fotony kecewaaaaaaaaaa,Negative,Sadness,CONSISTENT,False,False,False
0af226453ef104d9083ebe3ce6cca5ee2ed882a31c15fb8aedc7a33f07cae180,SRC_PRDECT_ID_V1,2079,Sport,sport,,UNMAPPED,PAKET Senter Kepala / LED Headlamp Cree XM-L T6 5000 Lumens,Jakarta Pusat,57999,,MISSING,4.8,4.8,EXACT,7090,7090,EXACT,EXACT,1769,1769,EXACT,1,model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja.,model lumayan kren tapi kecewa di batre senternya hnya bertahan skitar 3 jam aja,Negative,Sadness,CONSISTENT,False,False,False
39261cf13bbc2636c2edee5c391cf1ed62fc4eccac5a1b2eeeae41c17942f4e3,SRC_PRDECT_ID_V1,2080,Sport,sport,,UNMAPPED,PAKET Senter Kepala / LED Headlamp Cree XM-L T6 5000 Lumens,Jakarta Pusat,57999,,MISSING,4.8,4.8,EXACT,7090,7090,EXACT,EXACT,1769,1769,EXACT,1,"cuma agak kecewa produk tidak sesuai deskripsi tertulis bahan aluminium, yg diterima bahan plastik semua, tertarik beli karena di deskripsi tertulis aluminium",cuma agak kecewa produk tidak sesuai deskripsi tertulis bahan aluminium yg diterima bahan plastik semua tertarik beli karena di deskripsi tertulis aluminium,Negative,Sadness,CONSISTENT,False,False,False
3009f572b41b8601f00e17ca3198639ea5ca21c15dcd67fe899b62c19387a77b,SRC_PRDECT_ID_V1,2081,Sport,sport,,UNMAPPED,Grip Tenis Babolat My Overgrip My Grip Fun Tacky Tennis Original Murah - Hitam,Jakarta Pusat,17000,,MISSING,4.8,4.8,EXACT,3075,3075,EXACT,EXACT,549,549,EXACT,1,Warna yg dipilih kuning knp dikasih yg hijau?,warna yg dipilih kuning knp dikasih yg hijau,Negative,Anger,CONSISTENT,False,False,False
90553f7364f4dadeb0b622f43d202916175621c1dbea49fd13f79c39e972997d,SRC_PRDECT_ID_V1,2082,Sport,sport,,UNMAPPED,"TONGKAT BASEBALL STICK BAT KASTI PEMUKUL SPEEDS 32 LX-002-4 - Hitam, 25 Inch 002-1",Kota Surabaya,58500,,MISSING,4.7,4.7,EXACT,212,212,EXACT,EXACT,106,106,EXACT,1,"Pengiriman lama banget...oder hr minggu baru dikirim kamis, setiap ditanya jawabnya masih proses...barang dikirim salah size dan warna..order 34�, merah yg dikirim 32�, hitam...parah koordinasi nya",pengiriman lama bangetoder hr minggu baru dikirim kamis setiap ditanya jawabnya masih prosesbarang dikirim salah size dan warnaorder 34 merah yg dikirim 32 hitamparah koordinasi nya,Negative,Anger,CONSISTENT,False,False,False
974159c2c3cec008b60405cba14dc909e0a7a441b43ce27129bce392e3fc3d95,SRC_PRDECT_ID_V1,2083,Sport,sport,,UNMAPPED,Premium Skipping Rope Svarga 3 Meter | Tali Skipping Speed Rope - Ungu,Kota Tangerang Selatan,139000,,MISSING,4.9,4.9,EXACT,2245,2245,EXACT,EXACT,1057,1057,EXACT,1,padahal gw uda kasih Note warna MERAH dan gw udah chat kepenjual juga yang dateng malah warna UNGU! ERROR nih yang jual Kesel gw,padahal gw uda kasih note warna merah dan gw udah chat kepenjual juga yang dateng malah warna ungu error nih yang jual kesel gw,Negative,Anger,CONSISTENT,False,False,False
beb46fae62182c7baa2138974ab9c3c9e0442c53c304a4b73f08725bc6765463,SRC_PRDECT_ID_V1,2084,Sport,sport,,UNMAPPED,Golok Patimura Ukir Baja,Kab. Sukabumi,89000,,MISSING,4.8,4.8,EXACT,814,814,EXACT,EXACT,523,523,EXACT,1,beli 2 datangnya 1 barang gk sesuai foto ketajaman biasa yg jual goblok selamat makan uang haram,beli 2 datangnya 1 barang gk sesuai foto ketajaman biasa yg jual goblok selamat makan uang haram,Negative,Anger,CONSISTENT,False,False,False
12f264baa8200fb291203789f7637ac0615fb56ec28a30036fe2b0a37605d163,SRC_PRDECT_ID_V1,2085,Sport,sport,,UNMAPPED,Baton Police stick / Baton / tongkat pemukul,Jakarta Pusat,34000,,MISSING,4.8,4.8,EXACT,2679,2679,EXACT,EXACT,902,902,EXACT,1,"BINTANG 1 karena proses nya yg lambat bukan karena barang nya.. pesan kamis pake pengiriman 1 hari, barang datang minggu siang.. bukan kesalahan kurir, status on proses nya dr kamis sampai ke sabtu malam baru samapi d kurir.. tanpa info apapun dr seller.. saya sudah baca kebijakan terlambat covid toleransi 1 hari, tp ini dr kamis sampai ke minggu brp hari ya???",bintang 1 karena proses nya yg lambat bukan karena barang nya pesan kamis pake pengiriman 1 hari barang datang minggu siang bukan kesalahan kurir status on proses nya dr kamis sampai ke sabtu malam baru samapi d kurir tanpa info apapun dr seller saya sudah baca kebijakan terlambat covid toleransi 1 hari tp ini dr kamis sampai ke minggu brp hari ya,Negative,Anger,CONSISTENT,False,False,False
dbc9ce11f81c10b94d64cff955482fbb41fb19b9734f6dcdf5b3f133e27ba948,SRC_PRDECT_ID_V1,2086,Sport,sport,,UNMAPPED,Extreme Fishing Pen Pancingan Pena Mini Saku Portable,Kota Tangerang,64900,,MISSING,4.7,4.7,EXACT,2228,2228,EXACT,EXACT,276,276,EXACT,1,"Tko libur ga ad pmbritahuannya pdhl aq psn sblm tgl merah,chat dibls cm stu kta slma 1x24 jam,hmpir sja kulaporin ke pusat bantuan",tko libur ga ad pmbritahuannya pdhl aq psn sblm tgl merahchat dibls cm stu kta slma 1x24 jamhmpir sja kulaporin ke pusat bantuan,Negative,Anger,CONSISTENT,False,False,False
53105ba6424356cdc99445caeefaba7e978b664bdae5b7457ea21007d2018e83,SRC_PRDECT_ID_V1,2087,Sport,sport,,UNMAPPED,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,Jakarta Barat,16200,,MISSING,4.9,4.9,EXACT,6237,6237,EXACT,EXACT,758,758,EXACT,2,"barang ada yang cacat, beli 2 yang satunya lagi cacat",barang ada yang cacat beli 2 yang satunya lagi cacat,Negative,Anger,CONSISTENT,False,False,False
5900c761503c3e02f1fd22e0a4dd2613cf23ba1eee1a7a0828e93058cd6ed878,SRC_PRDECT_ID_V1,2088,Sport,sport,,UNMAPPED,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,Jakarta Barat,16200,,MISSING,4.9,4.9,EXACT,6237,6237,EXACT,EXACT,758,758,EXACT,3,sprti barang bekas,sprti barang bekas,Negative,Anger,CONSISTENT,False,False,False
7d11c40472949304bc80503b2655f11f37a56de20b151fb7493a7fc836a5e79f,SRC_PRDECT_ID_V1,2089,Sport,sport,,UNMAPPED,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,Kota Surabaya,64000,,MISSING,4.9,4.9,EXACT,8814,8814,EXACT,EXACT,4689,4689,EXACT,1,"TOKO TIDAK AMANAH. Diminta untuk dikirim kekurangannya yaitu karet, baut dll untuk penahan stick-nya namun kena GHOSTING. Tidak ada kabar dan itikad baik hingga saat ini. Terima kasih",toko tidak amanah diminta untuk dikirim kekurangannya yaitu karet baut dll untuk penahan sticknya namun kena ghosting tidak ada kabar dan itikad baik hingga saat ini terima kasih,Negative,Anger,CONSISTENT,False,False,False
8c479c7bb5626a46bbbd57ec6f973a057df3c4be27fb034320965f82f04618f1,SRC_PRDECT_ID_V1,2090,Sport,sport,,UNMAPPED,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,Kota Surabaya,64000,,MISSING,4.9,4.9,EXACT,8814,8814,EXACT,EXACT,4689,4689,EXACT,1,KIRIM PAKET GA NGOTAK.. RESOLUSI ARBITER TOKOPEDIA USELESS.. ??,kirim paket ga ngotak resolusi arbiter tokopedia useless ,Negative,Anger,CONSISTENT,False,False,False
dcfac3ac43a8185d93934d7e80ccf8ede7324298706ae0bb04a97dc288718821,SRC_PRDECT_ID_V1,2091,Sport,sport,,UNMAPPED,BAM Pengeras Aroma Tawar 100Gram,Kota Bekasi,5000,,MISSING,4.9,4.9,EXACT,8070,8070,EXACT,EXACT,1382,1382,EXACT,1,KURIR JNE ******** ******,kurir jne ,Negative,Anger,CONSISTENT,False,False,False
fe3994322085a1fd3793e48e61d7a411c8db52d3532cc22ea10dfe346d578957,SRC_PRDECT_ID_V1,2092,Sport,sport,,UNMAPPED,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,Jakarta Timur,219000,,MISSING,4.9,4.9,EXACT,3380,3380,EXACT,EXACT,1903,1903,EXACT,1,pengiriman lama sekali,pengiriman lama sekali,Negative,Anger,CONSISTENT,False,False,True
bec87857ce6f34c097788d6347a1e51a19dde8892a8d3c2aa8832371b4eab119,SRC_PRDECT_ID_V1,2093,Sport,sport,,UNMAPPED,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,Jakarta Timur,219000,,MISSING,4.9,4.9,EXACT,3380,3380,EXACT,EXACT,1903,1903,EXACT,2,"Kurang memuaskan, pesan 2 matrass dengan motif yg sama tapi yang datang satunya tidak sesuai dengan deskripsi dan foto. Tidak ada motipnya. Dan seller tidak memberi solusi sampai saat ini.",kurang memuaskan pesan 2 matrass dengan motif yg sama tapi yang datang satunya tidak sesuai dengan deskripsi dan foto tidak ada motipnya dan seller tidak memberi solusi sampai saat ini,Negative,Anger,CONSISTENT,False,False,False
243cf36100282abf05dab100413bcc4e0605decebbb3d437c7daf568d48f30f3,SRC_PRDECT_ID_V1,2094,Sport,sport,,UNMAPPED,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,Kota Depok,55000,,MISSING,4.7,4.7,EXACT,900,900,EXACT,EXACT,351,351,EXACT,1,Pesannya hitam datang barangnya biru Kesal kali dan malas komplain,pesannya hitam datang barangnya biru kesal kali dan malas komplain,Negative,Anger,CONSISTENT,False,False,False
84986cf2aa27c76a7790de7ac34b14b36b854bd1fe3ef482172cc8ec2f5ec9f7,SRC_PRDECT_ID_V1,2095,Sport,sport,,UNMAPPED,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,Kota Depok,55000,,MISSING,4.7,4.7,EXACT,900,900,EXACT,EXACT,351,351,EXACT,2,"Kacamata kotor, seperti bekas atau stok lama, banyak kotoran ramatnya",kacamata kotor seperti bekas atau stok lama banyak kotoran ramatnya,Negative,Anger,CONSISTENT,False,False,False
8b3a578a1aef1c967b840cc56d107ab405d02318588956ffbfe820a241b8f0ff,SRC_PRDECT_ID_V1,2096,Sport,sport,,UNMAPPED,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,Jakarta Utara,53500,,MISSING,4.9,4.9,EXACT,6367,6367,EXACT,EXACT,1048,1048,EXACT,1,"disuruh cek sebelum kirim , tapi barang RUSAK yang dikirim ,mantap ,tobat beli disini ,tidak amanah ...",disuruh cek sebelum kirim tapi barang rusak yang dikirim mantap tobat beli disini tidak amanah ,Negative,Anger,CONSISTENT,False,False,False
c13ec610460c0dc1bc19d83efec737c7257f4fa874ced942e3d30906db8cd00d,SRC_PRDECT_ID_V1,2097,Sport,sport,,UNMAPPED,Lampu Depan Sepeda LED USB Rechargeble 350LM West Bikers L6 T2,Jakarta Utara,249000,,MISSING,4.9,4.9,EXACT,3011,3011,EXACT,EXACT,2147,2147,EXACT,1,"buruk, busuk.",buruk busuk,Negative,Anger,CONSISTENT,False,False,False
b61f62063f238aa00361a2304e6a14ff4ca3e11db9e09e65cbba4454de84e475,SRC_PRDECT_ID_V1,2098,Sport,sport,,UNMAPPED,Lampu Depan Sepeda LED USB Rechargeble 350LM West Bikers L6 T2,Jakarta Utara,249000,,MISSING,4.9,4.9,EXACT,3011,3011,EXACT,EXACT,2147,2147,EXACT,1,barang rusak,barang rusak,Negative,Anger,CONSISTENT,False,False,False
c557bcbe2a99efeee558d70806e2faf352e07197baeacc481a376e2bd0a39200,SRC_PRDECT_ID_V1,2099,Sport,sport,,UNMAPPED,PAKET Senter Kepala / LED Headlamp Cree XM-L T6 5000 Lumens,Jakarta Pusat,57999,,MISSING,4.8,4.8,EXACT,7090,7090,EXACT,EXACT,1769,1769,EXACT,1,saya nanya baik ga niat komplain jg tp dijawabnya kok gini bgt sangat ga ramah sombong sekali,saya nanya baik ga niat komplain jg tp dijawabnya kok gini bgt sangat ga ramah sombong sekali,Negative,Anger,CONSISTENT,False,False,False
df1417c27e25f5290f3d97055714e97e504c966982995dcc5045027312ff6d5c,SRC_PRDECT_ID_V1,2100,Sport,sport,,UNMAPPED,PAKET Senter Kepala / LED Headlamp Cree XM-L T6 5000 Lumens,Jakarta Pusat,57999,,MISSING,4.8,4.8,EXACT,7090,7090,EXACT,EXACT,1769,1769,EXACT,1,barang tidak bagus murahan,barang tidak bagus murahan,Negative,Anger,CONSISTENT,False,False,False
6eba8470c2042beed31920f4d16e7e625caf9b44ae25d053b9c4bfeb3b852e25,SRC_PRDECT_ID_V1,2101,Sport,sport,,UNMAPPED,HEADLAMP COB RECHARGER SENTER KEPALA LED 2IN1 Senter Kepala Multifungs,Jakarta Utara,17700,,MISSING,4.9,4.9,EXACT,9760,9760,EXACT,EXACT,1633,1633,EXACT,1,njir dikasih barang pecah guoblok yg dagang.,njir dikasih barang pecah guoblok yg dagang,Negative,Anger,CONSISTENT,False,False,False
15409bb10d548b9c2db7885f33664f2603e62d199dc2d7c1a1a71e00ea7c4abc,SRC_PRDECT_ID_V1,2102,Sport,sport,,UNMAPPED,"BISA COD/ Stelan baju bola anak lengkap dan termurah/ jersey kaos bola - LIVERP MERAH, 4",Jakarta Barat,16000,,MISSING,4.8,4.8,EXACT,2457,2457,EXACT,EXACT,777,777,EXACT,1,Jelek banget!!!!,jelek banget,Negative,Anger,CONSISTENT,False,False,False
083897dd9dfd0293a5b97dce2142b0e1926952a7f46eb8f79d90e7b33abc8dc6,SRC_PRDECT_ID_V1,2103,Sport,sport,,UNMAPPED,"celana olahraga bola futsal running CN-02 - Putih, NIKE",Kab. Tangerang,11000,,MISSING,4.8,4.8,EXACT,13100,13100,EXACT,EXACT,2110,2110,EXACT,1,jelek jgn beli disini...kecewa....harga murah emang murahan bahannya...nyesal ********* penjualnya,jelek jgn beli disinikecewaharga murah emang murahan bahannyanyesal penjualnya,Negative,Anger,CONSISTENT,False,False,False
